,create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
802,2019-04-07 18:55:00.260,48.33,UTC-0300,,69,2019-04-07 18:36:59.999,1.4166666,F/D7+hL5E5,2019-04-07 18:36:00.000,com.sec.android.app.shealth,2019-04-07 18:55:00.261,72bc9568-9028-211c-71f6-fe932f09ea4b,2.77,230002.0
803,2019-04-07 21:08:41.466,58.45,UTC-0300,,92,2019-04-07 21:02:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 21:02:00.000,com.sec.android.app.shealth,2019-04-07 21:08:41.466,27f347b8-050c-3851-4921-81f5c214c919,3.58,230002.0
804,2019-04-08 11:39:22.146,51.5,UTC-0300,,65,2019-04-08 11:36:00.000,1.5,jQfnryI8/B,2019-04-08 11:35:00.000,com.sec.android.app.shealth,2019-04-08 11:39:22.146,8277eff7-4151-418e-9d96-1b227cfe38f7,2.78,
805,2019-04-07 19:46:58.295,72.29999000000001,UTC-0300,,97,2019-04-07 19:47:00.000,1.3342085,jQfnryI8/B,2019-04-07 19:46:00.000,com.sec.android.app.shealth,2019-04-07 19:47:50.113,e9806385-44bb-4973-b514-aa42e2e86adc,4.3799996,
806,2019-04-07 18:55:00.271,11.82,UTC-0300,,21,2019-04-07 18:43:59.999,1.3055556000000001,F/D7+hL5E5,2019-04-07 18:43:00.000,com.sec.android.app.shealth,2019-04-07 18:55:00.272,b8298557-25f8-33c3-879a-0c3035aff00e,0.77,230002.0
807,2019-04-07 21:15:00.183,16.35,UTC-0300,,22,2019-04-07 21:06:00.000,1.1944443999999999,jQfnryI8/B,2019-04-07 21:05:00.000,com.sec.android.app.shealth,2019-04-07 21:15:00.183,79191757-2c4a-4494-88d6-9ade87c985a0,0.99,
808,2019-04-07 18:55:00.276,41.49,UTC-0300,,58,2019-04-07 18:45:59.999,1.3055556000000001,F/D7+hL5E5,2019-04-07 18:45:00.000,com.sec.android.app.shealth,2019-04-07 18:55:00.276,5f494f56-be68-9d5c-bfd6-39713d515094,2.38,230002.0
809,2019-04-07 20:44:24.437,49.45,UTC-0300,,77,2019-04-07 20:37:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 20:37:00.000,com.sec.android.app.shealth,2019-04-07 20:44:24.438,e2619c47-eef7-93ec-b57d-265c37e5f0b3,3.05,230002.0
810,2019-04-07 19:39:49.418,12.84,UTC-0300,,17,2019-04-07 19:36:00.000,1.2222222,jQfnryI8/B,2019-04-07 19:35:00.000,com.sec.android.app.shealth,2019-04-07 19:39:49.418,641f8f5a-56e5-4e9e-92c3-13276fa30e11,0.7,
811,2019-04-07 21:55:00.197,71.19,UTC-0300,,107,2019-04-07 21:50:59.999,1.1944443999999999,F/D7+hL5E5,2019-04-07 21:50:00.000,com.sec.android.app.shealth,2019-04-07 21:55:00.197,0c55fb77-ff90-2696-c370-0dfa1cc45243,4.66,230002.0
812,2019-04-07 18:37:47.270,58.3,UTC-0300,,71,2019-04-07 18:37:00.000,1.8333334,jQfnryI8/B,2019-04-07 18:36:00.000,com.sec.android.app.shealth,2019-04-07 18:37:47.270,80cbfc28-7927-44e1-b82f-579f3b30bb2d,3.3,
